order_id;customer_id;order_date;payment_value;decoy_flag;decoy_noise
105304;940;15/04/2024;439.09;C;512.79
105305;219;06/01/2024;39.5;B;59.96
105306;892;08/02/2024;230.95;B;197.98
105307;331;29/02/2024;264.07;B;195.41
105308;451;15/04/2024;86.57;C;114.96
105309;284;01/04/2024;68.68;A;68.94
105310;139;20/01/2024;99.97;C;122.39
105311;515;18/06/2024;25.66;C;54.02
105312;504;08/01/2024;107.18;C;75.2
105313;356;04/05/2024;119.89;C;133.44
105314;771;31/07/2024;569.68;C;642.37
105315;281;12/01/2024;31.09;C;26.5
105316;844;17/03/2024;149.58;C;116.91
105317;12;03/01/2024;290.36;C;321.32
105318;945;01/02/2024;509.99;C;473.75
105319;440;13/02/2024;35.56;D;2.89
105320;565;22/02/2024;559.15;C;491.56
105321;766;13/06/2024;129.95;B;110.61
105322;96;07/03/2024;130.82;C;145.64
105323;232;09/02/2024;56.13;D;111.94
105324;778;09/04/2024;175.98;B;173.16
105325;112;29/06/2024;560.81;C;613.3
105326;915;02/01/2024;173.35;B;145.24
105327;47;30/08/2024;79;C;69.75
105328;694;06/01/2024;94.41;C;48
105329;747;11/04/2024;98.47;B;122.1
105330;254;20/01/2024;462.51;B;506.16
105331;519;09/01/2024;533;C;609.14
105332;856;04/02/2024;39.36;C;65.43
105333;423;02/03/2024;60.52;C;82.25
105334;288;29/01/2024;67.76;C;42.56
105335;791;04/01/2024;103.68;C;90.25
105336;306;24/02/2024;602.97;C;559.18
105337;915;19/05/2024;553.31;B;686.08
105338;374;29/01/2024;165.83;C;229.96
105339;195;15/01/2024;114.99;B;106.57
105340;25;05/02/2024;18.57;A;-7.2
105341;921;03/01/2024;194.77;C;227.25
105342;6;13/04/2024;178.45;C;157.88
105343;481;15/04/2024;54.02;C;44.45
105344;865;23/02/2024;225.61;C;268.59
105345;143;27/01/2024;323.34;A;270.91
105346;703;06/04/2024;53.3;B;38.73
105347;660;18/02/2024;108.7;D;105.61
105348;171;14/04/2024;311.91;C;250.46
105349;490;29/02/2024;89.89;C;119.46
105350;96;02/04/2024;104.76;C;130.92
105351;984;24/02/2024;110.83;C;138.92
105352;195;02/02/2024;233.39;C;278.49
105353;260;09/07/2024;355.4;B;333.37
105354;236;16/02/2024;488.95;D;503.88
105355;518;25/02/2024;337.56;C;411.44
105356;59;15/01/2024;164.51;C;165.49
105357;761;28/02/2024;264.07;C;295.28
105358;52;20/02/2024;49.59;C;58.17
105359;787;13/01/2024;655.54;B;746.07
105360;122;04/01/2024;82.23;A;141.71
105361;538;25/02/2024;249.89;C;244.26
105362;816;27/03/2024;185.77;D;187.86
105363;217;14/02/2024;44.43;C;36.11
105364;695;16/01/2024;82.66;B;39.31
105365;89;06/03/2024;371.8;C;329.11
105366;443;06/01/2024;148.08;C;175.9
105367;970;04/02/2024;70.36;C;61.96
105368;38;11/01/2024;130.5;B;125.62
105369;84;13/01/2024;70.33;B;119.28
105370;901;14/01/2024;103.8;C;63.89
105371;938;30/01/2024;34.13;C;7.43
105372;108;04/01/2024;164.43;C;193.98
105373;675;31/01/2024;184.39;B;159.57
105374;709;13/02/2024;105.23;B;92.38
105375;765;09/02/2024;370.53;B;338.88
105376;739;29/01/2024;110.59;C;108.05
105377;3;19/04/2024;148;C;175.05
105378;809;10/01/2024;99.78;C;80.33
105379;672;12/02/2024;119.75;A;127.19
105380;292;04/01/2024;272.26;C;296.47
105381;30;05/01/2024;51.22;B;22.21
105382;628;21/02/2024;223.99;B;226.27
105383;881;20/02/2024;89.29;B;78.83
105384;167;06/05/2024;53.54;C;8.08
105385;93;18/02/2024;123.07;C;143.04
105386;218;11/07/2024;248.04;A;241.22
105387;621;03/01/2024;120.79;C;136.52
105388;89;07/01/2024;72.94;C;67.85
105389;188;03/01/2024;540.23;A;581.12
105390;696;13/01/2024;202.46;C;264.69
105391;972;16/02/2024;169.11;B;184.31
105392;722;03/03/2024;242.76;C;237.15
105393;886;03/01/2024;261.81;C;257.41
105394;698;24/06/2024;109.36;C;95.64
105395;282;20/04/2024;299.2;C;252.6
105396;975;22/01/2024;42.5;C;34.1
105397;389;05/01/2024;253.55;B;233.56
105398;696;12/01/2024;115.34;C;146.89
105399;929;09/01/2024;378.69;B;338.36
105400;873;08/01/2024;108.71;C;157.18
105401;137;13/02/2024;331.97;C;278.36
105402;288;17/01/2024;207.28;C;282.12
105403;333;27/01/2024;290.59;C;259.69
105404;619;30/09/2024;172.03;C;179.96
105405;412;10/03/2024;29.14;B;-3.61
105406;407;27/06/2024;359.74;C;350.3
105407;600;10/01/2024;376.19;C;342.04
105408;125;29/01/2024;124.74;B;41.93
105409;991;18/02/2024;92.19;C;33.04
105410;197;05/01/2024;307.9;D;248.73
105411;622;01/01/2024;204.68;A;221.16
105412;507;07/03/2024;144.15;A;179.99
105413;830;02/03/2024;234.11;B;183.1
105414;48;01/02/2024;124.4;D;92.03
105415;322;10/02/2024;372.41;B;391.08
105416;190;02/02/2024;132.76;B;168.21
105417;623;02/01/2024;307.91;C;257.31
105418;734;25/01/2024;171.79;A;182.19
105419;497;12/01/2024;214.96;D;230.09
105420;69;07/01/2024;528.91;C;494.08
105421;696;07/07/2024;111.66;D;90.38
105422;330;24/02/2024;293.65;A;257.39
105423;495;19/03/2024;448.83;B;343.75
105424;884;23/01/2024;286.09;B;343.56
105425;676;30/01/2024;387.13;A;395.18
105426;292;17/01/2024;185.66;A;195.33
105427;952;07/01/2024;274.98;D;361.78
105428;519;12/01/2024;330.83;A;368.94
105429;733;05/04/2024;168.98;C;203.07
105430;416;08/03/2024;81.98;C;43.46
105431;219;17/02/2024;69.83;A;33.33
105432;897;08/02/2024;489.58;B;516.02
105433;570;02/06/2024;436.68;C;337.68
105434;502;05/01/2024;94.07;C;116.99
105435;276;20/01/2024;387.01;C;317.58
105436;418;26/01/2024;235.75;C;161.34
105437;563;01/04/2024;173.43;D;164.32
105438;420;20/10/2024;91.4;B;99.07
105439;922;17/01/2024;154.79;C;156.76
105440;727;04/05/2024;76.48;C;63.83
105441;161;16/04/2024;134.99;B;137.94
105442;1;16/01/2024;74.74;C;99.29
105443;67;31/01/2024;47.93;C;32.5
105444;562;01/02/2024;393.68;D;442.61
105445;547;17/08/2024;147.34;A;189.03
105446;163;12/01/2024;220.56;C;219.88
105447;315;06/04/2024;106.92;C;136.92
105448;333;25/01/2024;141.9;C;140.94
105449;609;19/03/2024;72.6;C;121.53
105450;525;02/02/2024;492.58;C;527.81
105451;278;21/02/2024;316.67;C;305.73
105452;56;17/04/2024;105.22;B;59.15
105453;389;07/04/2024;72.31;C;55.22
105454;593;30/04/2024;44.01;C;28.59
105455;939;04/01/2024;185.33;B;182.18
105456;714;11/03/2024;289.47;D;218.31
105457;251;10/01/2024;268.83;B;250.01
105458;951;02/02/2024;118.02;C;129.5
105459;731;17/02/2024;140.96;C;167.03
105460;527;31/01/2024;70.38;A;1.52
105461;621;13/02/2024;81.91;A;48.82
105462;298;05/12/2024;392.83;C;450.55
105463;393;09/01/2024;29.46;B;-9.11
105464;124;08/03/2024;25.29;B;21.35
105465;71;31/01/2024;94.15;C;66.24
105466;697;09/01/2024;488.61;D;573.16
105467;394;11/01/2024;170.68;D;177.58
105468;704;27/06/2024;734.54;C;703.93
105469;425;07/05/2024;128.38;B;111.69
105470;909;22/05/2024;275.6;B;231.21
105471;912;13/10/2024;356.87;C;344.19
105472;994;15/01/2024;649.32;D;727.45
105473;328;27/01/2024;101.47;C;93.89
105474;60;07/03/2024;169.17;D;202.04
105475;543;09/02/2024;144.88;C;223.58
105476;567;02/02/2024;292.17;B;261.22
105477;988;27/01/2024;453.4;B;433.74
105478;455;24/02/2024;452.51;A;486.34
105479;674;21/02/2024;99.5;C;50.15
105480;737;11/01/2024;82.25;B;83.87
105481;132;08/02/2024;270.21;C;320.4
105482;951;18/02/2024;62.43;A;79.89
105483;102;20/02/2024;297.2;C;205.24
105484;858;15/01/2024;168.9;B;201.46
105485;962;22/03/2024;404.93;B;409.43
105486;736;02/01/2024;361.73;C;261.69
105487;231;27/01/2024;185.91;A;192.81
105488;874;31/03/2024;57.36;B;47.1
105489;571;19/02/2024;62.26;C;102.06
105490;809;19/01/2024;175.71;C;142.41
105491;962;12/03/2024;238.71;A;308.12
105492;218;20/02/2024;130.41;A;150.24
105493;943;05/04/2024;75.5;C;78.58
105494;283;20/03/2024;134.1;B;134.71
105495;591;26/02/2024;407.07;C;409.73
105496;661;10/02/2024;134.13;C;108.04
105497;368;09/01/2024;102.51;B;65.06
105498;91;19/01/2024;60.44;D;81.5
105499;738;02/02/2024;159.97;B;180.54
105500;369;24/02/2024;364.3;B;385.44
105501;139;13/02/2024;376.42;A;340.44
105502;343;21/01/2024;85.38;B;85.4
105503;114;01/01/2024;187.05;C;152.88
105504;22;11/02/2024;92.86;C;78.36
105505;23;21/01/2024;125.21;B;87.12
105506;65;20/03/2024;157.73;B;140.36
105507;571;02/01/2024;112.19;C;126.74
105508;460;22/02/2024;493.58;B;521.27
105509;601;19/06/2024;101.94;C;129.98
105510;710;12/01/2024;95.12;C;121.41
105511;114;08/02/2024;84.93;A;58.28
105512;881;06/01/2024;40.44;D;-1.35
105513;497;28/02/2024;503.55;A;408.7
105514;482;17/02/2024;166.22;C;182.36
105515;540;01/02/2024;240.87;B;208.1
105516;921;14/02/2024;218.55;D;230.13
105517;722;16/05/2024;109.44;C;126.69
105518;239;14/01/2024;165.81;B;130.65
105519;257;02/01/2024;280.81;A;209.56
105520;928;28/04/2024;45.65;C;89.79
105521;285;21/02/2024;123.35;C;129.08
105522;404;12/05/2024;141.2;C;144.09
105523;46;24/02/2024;106.57;B;138.13
105524;845;09/04/2024;104.88;A;136.24
105525;697;03/02/2024;190.75;B;157.61
105526;652;24/03/2024;420.8;B;515.69
105527;456;26/05/2024;232.73;C;263.58
105528;679;20/02/2024;82.96;B;93.09
105529;392;12/01/2024;834.66;C;790.5
105530;466;19/01/2024;423.51;C;329.11
105531;213;14/01/2024;113.15;C;92.43
105532;412;18/01/2024;427.84;B;473.41
105533;159;22/01/2024;193.99;C;171.61
105534;911;18/02/2024;59.04;C;53.86
105535;956;23/02/2024;391.58;B;342.88
105536;551;03/02/2024;82.97;D;53.15
105537;993;27/02/2024;240.51;D;230.97
105538;614;06/01/2024;186.27;B;124.02
105539;471;06/01/2024;255.25;B;334.87
105540;848;12/01/2024;529.35;B;552.89
105541;472;13/02/2024;163.92;D;193.72
105542;917;15/01/2024;58.29;C;44.64
105543;110;20/01/2024;93.5;D;85.43
105544;776;31/01/2024;54.29;A;56.97
105545;810;10/04/2024;38.83;C;40.13
105546;443;01/01/2024;358.94;C;298.77
105547;465;03/03/2024;181.4;C;201.99
105548;335;07/03/2024;149.41;A;176.1
105549;846;06/04/2024;115.33;D;76.5
105550;916;10/06/2024;302.63;B;258.65
105551;608;02/01/2024;461.08;C;509.04
105552;573;11/01/2024;80.82;C;50.76
105553;651;10/05/2024;233.75;C;220.23
105554;742;06/02/2024;341.64;C;228.76
105555;544;19/02/2024;200.67;D;237.4
105556;900;06/03/2024;285.56;A;248.53
105557;925;09/03/2024;57.57;C;69.16
105558;645;10/06/2024;469.71;D;591.02
105559;235;13/12/2024;303.65;C;394.92
105560;844;17/03/2024;250.97;D;195.62
105561;747;21/01/2024;325.25;C;351.66
105562;754;07/05/2024;131.23;C;163.18
105563;807;04/01/2024;68.23;B;56.52
105564;761;16/01/2024;54.7;C;47.16
105565;23;16/05/2024;46.81;A;12.48
105566;737;18/01/2024;231.35;C;242.02
105567;144;15/01/2024;119.52;D;150.77
105568;306;09/01/2024;450.14;A;378.65
105569;492;27/04/2024;388.39;C;452.29
105570;395;11/02/2024;302.25;C;348.04
105571;584;08/03/2024;257.08;C;254.64
105572;225;17/01/2024;93.17;B;107.59
105573;48;26/03/2024;108.46;A;95.87
105574;546;26/03/2024;92.79;C;103.85
105575;405;23/01/2024;66.2;A;48.37
105576;766;01/02/2024;153.04;B;165.84
105577;575;15/01/2024;338.5;D;312
105578;102;13/08/2024;145.43;C;160.19
105579;529;03/03/2024;88.7;C;48.45
105580;241;12/06/2024;145.53;C;151.41
105581;290;22/01/2024;189.69;D;255.35
105582;256;01/04/2024;111.41;A;153.46
105583;947;28/03/2024;154.01;A;183.72
105584;361;11/03/2024;825.35;B;859.89
105585;67;21/07/2024;45.34;C;60.99
105586;280;31/01/2024;18.94;B;26.17
105587;406;09/01/2024;179.62;C;202.08
105588;778;07/03/2024;223.75;C;240.99
105589;5;19/03/2024;148.06;B;167.24
105590;543;21/02/2024;71.68;B;70.97
105591;152;14/01/2024;444.75;C;457.18
105592;267;12/02/2024;171.62;A;145.54
105593;563;23/01/2024;185.96;C;209.03
105594;759;03/02/2024;298.75;C;237.68
105595;48;03/03/2024;143.26;A;137
105596;334;23/03/2024;132.97;B;85.89
105597;644;16/01/2024;444.74;A;366.55
105598;136;01/02/2024;32.41;C;40.8
105599;519;19/01/2024;215.14;B;241.62
105600;483;14/01/2024;201.34;C;202.82
105601;119;01/04/2024;118.45;A;95.4
105602;288;23/05/2024;148.26;B;164.25
105603;342;28/01/2024;418.7;D;351.69
105604;278;24/03/2024;82.74;A;78.67
105605;494;16/05/2024;285.07;D;315.92
105606;730;22/04/2024;167.59;C;169.45
105607;627;13/01/2024;263.98;B;311.66
105608;164;06/07/2024;226.52;C;299.7
105609;285;29/01/2024;17.57;A;5.44
105610;964;25/01/2024;80.99;B;50.26
105611;223;04/01/2024;92.38;C;106.57
105612;598;09/02/2024;71.03;C;64.78
105613;701;07/01/2024;102.9;C;78.37
105614;377;18/01/2024;185.64;D;281.35
105615;53;23/01/2024;318.8;D;269.85
105616;328;09/04/2024;51.67;A;79.06
105617;341;05/05/2024;169.47;C;147.47
105618;527;22/01/2024;206.88;C;247.15
105619;639;27/04/2024;361.81;B;374.17
105620;688;26/04/2024;479.29;D;545.29
105621;118;27/03/2024;142.53;C;119.33
105622;182;10/01/2024;72.52;C;133.92
105623;580;11/03/2024;217.16;C;207.5
105624;490;23/06/2024;75.69;A;48.71
105625;506;09/03/2024;204.16;A;203.04
105626;325;25/01/2024;88.56;C;63.35
105627;868;11/02/2024;242.84;C;197.98
105628;704;03/03/2024;94.01;B;103.96
105629;194;12/02/2024;449.74;A;446.16
105630;178;08/01/2024;168.11;D;73.52
105631;968;23/01/2024;36.26;C;77.89
105632;559;07/04/2024;325.36;A;315.4
105633;964;28/04/2024;144.26;B;118.55
105634;909;09/01/2024;256.24;A;262.18
105635;654;01/07/2024;329.63;C;367.78
105636;9;24/01/2024;175.04;C;148.54
105637;412;06/03/2024;48.4;C;73.83
105638;934;24/03/2024;187.58;C;188.61
105639;524;10/04/2024;409.67;B;417.05
105640;604;23/06/2024;154.68;D;118.12
105641;13;23/01/2024;226.88;C;299.72
105642;277;27/04/2024;83.37;D;57.49
105643;439;09/01/2024;40.45;B;16.29
105644;38;14/03/2024;146.68;D;134.32
105645;820;22/03/2024;171.2;B;162.25
105646;794;08/03/2024;356.79;A;271.59
105647;985;18/01/2024;179.65;B;195.39
105648;790;03/05/2024;337.9;B;330.42
105649;435;12/01/2024;116.91;C;116.69
105650;756;04/01/2024;47.05;B;63.15
105651;244;16/03/2024;236.28;B;226.67
105652;840;08/02/2024;439.29;C;363.21
105653;549;23/04/2024;103.85;C;44.76
105654;744;30/01/2024;261.8;A;292.19
105655;173;12/01/2024;268.73;A;232.89
105656;251;18/04/2024;141.71;B;122.32
105657;632;17/02/2024;277.23;D;346.74
105658;342;13/01/2024;216.62;C;226.9
105659;845;17/03/2024;277.38;A;209.6
105660;933;12/02/2024;245.56;B;265.52
105661;14;25/02/2024;156.23;A;142.14
105662;274;07/02/2024;170.85;C;160.75
105663;353;15/04/2024;350.2;D;323.38
105664;135;16/04/2024;187.33;A;199.58
105665;970;15/03/2024;92.41;B;79.95
105666;700;07/01/2024;143.51;B;177.74
105667;442;19/04/2024;226.29;C;233.07
105668;990;07/03/2024;335.22;C;359.26
105669;379;12/03/2024;39.96;C;-6.04
105670;567;28/01/2024;137.54;D;89.86
105671;802;06/05/2024;318.07;B;300.52
105672;127;18/03/2024;82.46;C;99.86
105673;301;08/01/2024;82.81;D;114.05
105674;771;01/02/2024;169.3;C;207.09
105675;936;10/05/2024;36.79;C;32.63
105676;844;03/01/2024;519.53;A;490.38
105677;612;14/07/2024;224.25;D;254.32
105678;821;09/03/2024;261.11;C;238.65
105679;159;29/02/2024;366.73;B;326.65
105680;535;19/01/2024;716.81;C;665.55
105681;200;18/01/2024;156.66;B;206.61
105682;65;19/06/2024;39.41;C;45.19
105683;695;22/01/2024;210.05;B;209.84
105684;739;30/03/2024;87.04;C;54.75
105685;623;30/01/2024;60.06;C;70.47
105686;79;09/01/2024;112.46;C;100.08
105687;757;01/01/2024;154.36;A;103.13
105688;92;17/02/2024;371.23;C;448.31
105689;140;11/08/2024;528.59;C;561.69
105690;1;28/01/2024;67.72;B;72.77
105691;267;27/01/2024;119.26;B;131.94
105692;51;26/01/2024;252.84;C;229.42
105693;229;14/02/2024;278.06;B;337.5
105694;369;04/02/2024;75.04;B;107.18
105695;450;07/05/2024;318.43;C;336.12
105696;557;12/02/2024;92.02;B;99.07
105697;99;12/02/2024;72.31;C;21.97
105698;493;09/01/2024;245.23;C;208.36
105699;72;31/08/2024;378.07;C;302.76
105700;799;18/01/2024;210;C;180.14
105701;597;05/01/2024;184.91;C;195.99
105702;181;06/03/2024;156.7;C;171.51
105703;941;24/02/2024;177.19;D;147.68
105704;835;02/02/2024;140.37;B;181.64
105705;729;02/02/2024;250.42;C;270.97
105706;809;02/04/2024;177.31;A;202.93
105707;156;14/01/2024;688.28;D;569.89
105708;958;12/04/2024;216.37;C;197.34
105709;860;03/03/2024;140.58;C;205.36
105710;898;02/02/2024;68.64;C;21.71
105711;840;06/02/2024;76.95;C;81.4
105712;577;18/01/2024;223.01;C;226.14
105713;917;24/03/2024;107.55;C;149.94
105714;655;13/02/2024;191.98;C;160.07
105715;951;24/01/2024;393;C;383.03
105716;392;24/02/2024;56.29;B;39.05
105717;360;23/11/2024;147.97;B;179.71
105718;342;04/02/2024;41.16;B;37.6
105719;743;01/06/2024;197.56;A;148.24
105720;20;26/01/2024;45.99;B;38.97
105721;333;04/01/2024;54.96;A;69.54
105722;192;14/01/2024;489.38;C;476.19
105723;346;02/02/2024;98.65;A;103.44
105724;295;15/01/2024;72.16;C;44.96
105725;135;01/01/2024;391.19;D;430.84
105726;953;27/05/2024;71.64;C;34.42
105727;203;21/04/2024;213.78;D;227.58
105728;671;22/03/2024;218.31;C;240.73
105729;674;12/01/2024;304.11;C;361.86
105730;715;08/01/2024;61.4;C;43.11
105731;88;05/01/2024;82.12;C;53.81
105732;345;18/03/2024;99.68;B;99.32
105733;563;07/06/2024;85.49;B;114.34
105734;696;03/02/2024;290.18;D;380.87
105735;865;08/01/2024;218.57;B;145.76
105736;797;13/02/2024;243.33;C;247.65
105737;250;26/01/2024;38.91;C;2.49
105738;319;29/01/2024;193.86;B;167.11
105739;725;28/02/2024;434.03;A;394.88
105740;497;17/03/2024;631.2;C;496.17
105741;289;08/01/2024;114.11;B;162.14
105742;301;03/01/2024;308.61;B;343.76
105743;6;06/11/2024;84.01;C;74.65
105744;549;16/01/2024;40.53;A;41.86
105745;693;04/01/2024;43.23;C;71.24
105746;258;13/01/2024;395.23;B;434.55
105747;618;03/01/2024;121.19;D;129.37
105748;222;30/01/2024;102.43;C;85.36
105749;313;07/04/2024;283.08;C;384.26
105750;348;26/01/2024;53.04;C;16.94
105751;864;05/02/2024;235.55;D;243.39
105752;629;08/03/2024;140.22;B;114.33
105753;691;12/02/2024;591.92;B;580.45
105754;91;28/04/2024;118.43;C;117.61
105755;935;30/04/2024;148.82;C;102.89
105756;662;01/01/2024;42.59;C;10.31
105757;847;31/03/2024;652.62;C;638.07
105758;171;07/02/2024;125.18;C;123.89
105759;294;26/09/2024;504.66;C;488.99
105760;192;09/02/2024;30.27;A;68.11
105761;549;17/09/2024;204.9;C;218.33
105762;100;25/03/2024;607.44;C;562.76
105763;806;18/01/2024;98.9;B;82.63
105764;839;16/02/2024;194.83;A;230.76
105765;31;17/10/2024;404.27;B;377.94
105766;812;26/04/2024;126.58;A;120.05
105767;606;07/01/2024;41.13;C;63.99
105768;782;14/03/2024;111.78;B;123.36
105769;504;26/01/2024;206.95;C;190.17
105770;98;01/01/2024;205.21;C;159.01
105771;52;31/01/2024;272.25;C;321.6
105772;475;17/01/2024;80.77;C;121.31
105773;343;12/04/2024;576.2;C;503.89
105774;963;25/01/2024;83.22;C;85.84
105775;901;15/04/2024;177.18;B;207.88
105776;810;01/01/2024;212.52;C;215
105777;350;23/01/2024;197.77;C;187.33
105778;519;17/01/2024;61.81;C;51.19
105779;758;16/01/2024;410.86;C;440.54
105780;18;05/01/2024;107.34;C;156.24
105781;697;13/01/2024;226.43;C;215.92
105782;230;18/02/2024;193.47;C;200.49
105783;714;21/01/2024;192.85;B;155.52
105784;556;02/02/2024;37.47;D;-31.24
105785;610;29/01/2024;99.81;C;114.85
105786;957;05/05/2024;224.85;C;138.22
105787;481;21/05/2024;39.75;C;66.44
105788;575;10/02/2024;139.75;C;117.69
105789;160;25/01/2024;180.8;B;204.67
105790;863;07/01/2024;262.81;B;220.82
105791;412;02/07/2024;177.95;C;158.23
105792;388;04/01/2024;143.43;C;159.23
105793;655;22/01/2024;200.31;A;174.68
105794;2;22/01/2024;136.53;A;131.18
105795;892;24/01/2024;78.19;C;28.41
105796;151;11/01/2024;110.77;C;130.06
105797;955;01/04/2024;222.78;B;186.64
105798;535;08/01/2024;144.43;B;149.95
105799;739;01/03/2024;777.16;B;633.73
105800;347;08/01/2024;59.22;A;91.51
105801;794;05/01/2024;217.73;C;265.8
105802;753;24/05/2024;243.36;B;214.41
105803;418;13/01/2024;174.71;C;190.65
105804;653;13/04/2024;129.53;C;140.91
105805;168;17/02/2024;163.82;D;157.86
105806;628;05/01/2024;164.67;C;104.61
105807;947;05/07/2024;466.18;C;541.54
105808;10;18/01/2024;27.21;C;62.84
105809;679;27/04/2024;76.48;A;109.26
105810;602;12/01/2024;201.3;A;226.22
105811;900;25/04/2024;342.53;C;433.7
105812;338;01/01/2024;80.9;B;115.94
105813;867;13/02/2024;63.11;C;54.83
105814;111;29/03/2024;148.96;C;120.59
105815;180;12/06/2024;76.98;A;106.12
105816;977;23/05/2024;149.83;C;125.32
105817;696;12/04/2024;78.36;C;49.34
105818;411;11/05/2024;265.83;C;312.45
105819;776;14/01/2024;80.36;B;29.68
105820;181;21/01/2024;33.24;A;23.15
105821;367;21/01/2024;266.5;B;258.77
105822;525;29/01/2024;166.46;A;126.88
105823;174;30/01/2024;118.45;C;94.1
105824;86;17/02/2024;121.24;C;106.73
105825;548;11/01/2024;181.11;B;152.02
105826;683;11/03/2024;63.28;A;20.72
105827;606;12/01/2024;46.02;D;18.4
105828;931;23/01/2024;80.17;A;116.41
105829;947;11/02/2024;129.9;A;123.12
105830;63;05/04/2024;74.52;B;48.04
105831;877;21/03/2024;464.37;A;387.38
105832;580;03/03/2024;80.2;C;84.77
105833;653;11/01/2024;171.39;B;171.38
105834;431;17/02/2024;233;C;213.02
105835;646;06/01/2024;372.49;C;291.31
105836;658;29/01/2024;513.19;C;398.21
105837;374;02/02/2024;646.17;A;625.11
105838;264;03/01/2024;360.31;A;420.56
105839;169;20/01/2024;323.17;C;354.34
105840;317;05/07/2024;67.25;B;82.35
105841;404;03/07/2024;242.84;C;284.04
105842;213;27/01/2024;135.67;C;120.6
105843;992;03/01/2024;136.8;B;96.08
105844;568;12/01/2024;119.05;D;136.43
105845;634;30/01/2024;65.87;A;68.21
105846;864;26/06/2024;103.86;A;93.24
105847;898;10/01/2024;76.46;C;68.17
105848;746;27/03/2024;27.23;C;79.73
105849;962;07/01/2024;411.47;D;385.27
105850;361;26/08/2024;168.77;A;195.81
105851;672;29/01/2024;174.03;B;164.13
105852;123;30/03/2024;157.2;A;216.79
105853;22;26/01/2024;341.15;B;359.83
105854;218;29/02/2024;186.23;C;252.32
105855;553;13/01/2024;420.4;C;463.42
105856;877;10/01/2024;260.35;C;290.23
105857;394;15/06/2024;89.29;B;105.19
105858;935;29/05/2024;378.44;C;375.93
105859;557;11/05/2024;211.45;B;218.1
105860;261;28/02/2024;154.43;C;136.39
105861;524;09/04/2024;314.52;C;299.55
105862;745;05/01/2024;170.18;C;165.7
105863;233;25/01/2024;276.35;B;235.58
105864;288;23/01/2024;56.59;C;57.43
105865;498;01/03/2024;173.05;C;146
105866;376;27/01/2024;94.57;C;45.55
105867;936;10/01/2024;631.49;C;643.83
105868;786;24/02/2024;401.14;D;311.13
105869;714;11/04/2024;194.62;C;186.67
105870;832;29/01/2024;376.56;A;337.94
105871;87;09/01/2024;96.04;C;83.9
105872;897;14/01/2024;114.87;C;116.96
105873;885;17/01/2024;21.34;B;51.04
105874;693;22/01/2024;266.5;B;207.09
105875;170;02/03/2024;18.56;D;61.92
105876;229;25/02/2024;105.36;A;104.72
105877;594;12/03/2024;54.89;C;53.44
105878;862;28/01/2024;335.49;D;350.26
105879;211;14/04/2024;591.53;B;529.35
105880;493;14/01/2024;296.82;A;318.65
105881;678;07/02/2024;261.49;B;262.32
105882;913;06/04/2024;196.25;C;143.55
105883;958;12/01/2024;183.76;D;192.37
105884;540;07/01/2024;81.89;C;48.18
105885;22;09/05/2024;38.22;A;37.52
105886;302;26/01/2024;180.89;A;157.5
105887;806;10/03/2024;213.46;B;209.02
105888;32;02/01/2024;212.48;B;287.2
105889;311;11/03/2024;235.16;A;233.07
105890;345;23/01/2024;280.69;B;250.3
105891;880;04/01/2024;175.07;A;186.51
105892;137;26/02/2024;74.88;B;123.81
105893;484;17/01/2024;229.52;D;222.2
105894;946;30/01/2024;268.52;C;315.29
105895;512;06/01/2024;131.68;C;103.41
105896;805;10/01/2024;269.17;B;246.19
105897;577;22/01/2024;182.35;C;131.5
105898;861;06/01/2024;65.23;B;64.72
105899;591;25/05/2024;724.83;D;661.81
105900;428;01/01/2024;126.44;C;157.62
105901;316;09/02/2024;69.9;D;29.87
105902;767;08/01/2024;93.71;C;124.02
105903;925;23/01/2024;12.72;C;-35.19
105904;853;05/06/2024;134.87;C;140.88
105905;63;11/01/2024;415.02;C;437.14
105906;588;21/07/2024;194;C;171.46
105907;282;14/01/2024;86.09;B;77.17
105908;813;22/03/2024;161.11;B;194.41
105909;863;17/02/2024;162.21;C;186.87
105910;35;09/05/2024;129.16;B;138.73
105911;590;18/02/2024;321.16;A;290.35
105912;375;15/02/2024;215.3;C;185.79
105913;263;14/01/2024;72.98;C;77.52
105914;963;11/01/2024;315;A;388.95
105915;53;28/05/2024;388.91;C;479.58
105916;809;24/01/2024;220.33;B;275.78
105917;516;28/01/2024;139.96;B;88.77
105918;514;26/03/2024;108.2;C;132.75
105919;291;25/01/2024;478.58;B;566.52
105920;929;01/07/2024;207.92;C;215.25
105921;485;21/03/2024;179.2;C;193.02
105922;873;24/02/2024;59.1;D;44.29
105923;434;07/05/2024;79.64;B;61.58
105924;653;04/01/2024;44.42;C;-18.85
105925;115;18/01/2024;138.41;C;157.85
105926;115;07/02/2024;106.25;B;112.61
105927;775;16/01/2024;185.74;A;205.3
105928;124;22/03/2024;355.87;A;334.12
105929;762;30/05/2024;270.24;A;299
105930;295;03/02/2024;308.24;B;261.49
105931;879;26/01/2024;349.84;C;306.47
105932;603;14/07/2024;85.53;C;129.53
105933;561;05/02/2024;121.09;B;156.34
105934;387;10/02/2024;107.79;B;105.99
105935;273;26/01/2024;280.09;C;229.45
105936;665;24/05/2024;57.27;D;31.66
105937;382;20/02/2024;428.25;A;470.23
105938;222;27/03/2024;117.4;C;114.95
